"","train_lls","train_acc","train_response","train_prediction"
"70",-0.562861674721852,TRUE,2,2
"71",-1.05458392244702,FALSE,3,2
"72",-0.206510055614272,TRUE,2,2
"73",-0.525638931412801,TRUE,2,2
"74",-1.76507082423471,FALSE,2,3
"75",-0.172318813139894,TRUE,3,3
"76",-3.5912790698167,FALSE,1,2
"77",-0.184095104383145,TRUE,3,3
"78",-0.212038008658215,TRUE,3,3
"79",-0.15040796888758,TRUE,2,2
"80",-0.527599492960987,TRUE,3,3
"81",-0.228258587476338,TRUE,3,3
"82",-0.158560569562444,TRUE,2,2
"83",-0.180882825316777,TRUE,3,3
"84",-0.31672977163991,TRUE,3,3
"85",-0.139885221450758,TRUE,3,3
"86",-0.36804027674575,TRUE,3,3
"87",-0.14856253702263,TRUE,3,3
"88",-1.60891603717287,FALSE,3,2
"89",-1.77180331225406,FALSE,3,2
"90",-3.04521227009012,FALSE,4,3
"91",-0.184095104383145,TRUE,3,3
"92",-0.198166502793377,TRUE,3,3
"93",-1.20057372149442,FALSE,3,2
"94",-1.88596423319106,FALSE,3,2
"95",-1.17347304772129,FALSE,2,3
"96",-0.308839169607562,TRUE,3,3
"97",-0.134492976873388,TRUE,3,3
"98",-2.74544587963888,FALSE,4,3
"99",-0.602065997288497,TRUE,2,2
"100",-0.267499681666331,TRUE,2,2
"101",-0.161973171028245,TRUE,3,3
"102",-0.192752587675326,TRUE,3,3
"103",-0.129445175862989,TRUE,3,3
"104",-0.341740046768013,TRUE,1,1
"105",-0.446298073674163,TRUE,2,2
"106",-1.85700341016398,FALSE,3,2
"107",-1.15757251304918,FALSE,3,2
"108",-2.76386115242177,FALSE,1,2
"109",-0.646226853318052,TRUE,3,3
"110",-0.212038008658215,TRUE,3,3
"111",-0.386395026248117,TRUE,2,2
"112",-0.131018816131289,TRUE,3,3
"113",-1.26130314887962,FALSE,2,3
"114",-1.26703403385223,FALSE,3,2
"115",-0.239924997794695,TRUE,3,3
"116",-0.46791084693603,TRUE,2,2
"117",-0.515509451916908,TRUE,3,3
"118",-0.134492976873388,TRUE,3,3
"119",-0.128193189182633,TRUE,3,3
"120",-0.142001301916455,TRUE,2,2
"121",-0.643286048602878,TRUE,2,2
"122",-0.972031109376738,FALSE,2,3
"123",-0.66052227640747,TRUE,3,3
"124",-1.62693301708345,FALSE,4,3
"125",-0.458232526264931,TRUE,3,3
"126",-5.15788419763636,FALSE,1,2
"127",-0.293613009853635,TRUE,3,3
"128",-0.972031109376738,FALSE,2,3
"129",-0.325574606506508,TRUE,2,2
"130",-4.38923952918356,FALSE,4,3
"131",-0.228258587476338,TRUE,3,3
"132",-0.152420357345359,TRUE,2,2
"133",-0.629319969446586,TRUE,2,2
"134",-0.416138699821306,TRUE,3,3
"135",-0.142895541452882,TRUE,2,2
"136",-0.153036217978958,TRUE,3,3
"137",-0.176084134994099,TRUE,3,3
"138",-0.302397494559516,TRUE,2,2
"139",-0.145488280501077,TRUE,3,3
"140",-0.254473408699542,TRUE,1,1
"141",-0.731907802404686,FALSE,2,3
"142",-0.175170399171391,TRUE,2,2
"143",-0.469269255508158,TRUE,3,3
"144",-5.14539968380966,FALSE,4,3
"145",-0.163451858218209,TRUE,2,2
"146",-1.15217043260244,FALSE,2,3
"147",-0.139312105347972,TRUE,3,3
"148",-0.562861674721852,TRUE,2,2
"149",-1.02978178484861,FALSE,2,3
"150",-0.550235614470337,TRUE,2,2
"151",-2.94909032089553,FALSE,1,2
"152",-0.193505313943406,TRUE,2,2
"153",-0.18950658705659,TRUE,2,2
"154",-0.525638931412801,TRUE,2,2
"155",-0.219358274912359,TRUE,2,2
"156",-0.295048012567999,TRUE,2,2
"157",-0.308839169607562,TRUE,3,3
"158",-0.341527137974223,TRUE,3,3
"159",-0.377117466947038,TRUE,2,2
"160",-0.643286048602878,TRUE,2,2
"161",-1.01027886899533,FALSE,2,3
"162",-0.435803352011539,TRUE,2,2
"163",-0.416138699821306,TRUE,3,3
"164",-0.618313780318084,TRUE,3,3
"165",-0.716556949864992,FALSE,2,3
"166",-0.719992643502308,FALSE,3,2
"167",-1.55021070893751,FALSE,4,3
"168",-0.7793754127179,FALSE,2,3
"169",-0.197671554533894,TRUE,2,2
"170",-0.246017401709075,TRUE,3,3
"171",-0.193505313943406,TRUE,2,2
"172",-0.902955093726181,FALSE,3,2
"173",-0.206967831285499,TRUE,3,3
"174",-0.258726428285418,TRUE,3,3
"175",-3.20226372656023,FALSE,4,3
"176",-1.62883916676498,FALSE,2,3
"177",-0.629319969446586,TRUE,2,2
"178",-0.129445175862989,TRUE,3,3
"179",-0.184095104383145,TRUE,3,3
"180",-0.396304855148853,TRUE,3,3
"181",-0.457000143031993,TRUE,2,2
"182",-0.957944895998001,FALSE,3,2
"183",-0.168358658304346,TRUE,2,2
"184",-0.133186001338847,TRUE,3,3
"185",-0.795673586992039,FALSE,2,3
"186",-0.22623677279302,TRUE,2,2
"187",-0.350172456848625,TRUE,3,3
"188",-4.73345520832569,FALSE,4,3
"189",-0.990694738839777,FALSE,1,2
"190",-0.219358274912359,TRUE,2,2
"191",-0.14327791735971,TRUE,3,3
"192",-2.58590572260311,FALSE,1,2
"193",-0.143612302170227,TRUE,2,2
"194",-1.21686229493768,FALSE,2,3
"195",-0.159651157555843,TRUE,3,3
"196",-0.704779252578387,FALSE,3,2
"197",-1.46410580944285,FALSE,1,2
"198",-0.291753545953601,TRUE,1,1
"199",-1.0095989456159,FALSE,1,2
"200",-0.377117466947038,TRUE,2,2
"201",-4.55016461025427,FALSE,1,2
"202",-0.293613009853635,TRUE,3,3
"203",-0.686555569384485,TRUE,2,2
"204",-0.148868744918572,TRUE,2,2
"205",-3.08042365413687,FALSE,3,2
"206",-0.15812622350043,TRUE,2,2
"207",-1.17347304772129,FALSE,2,3
"208",-0.133186001338847,TRUE,3,3
"209",-0.359009729212888,TRUE,3,3
"210",-0.202006172634786,TRUE,2,2
"211",-4.01433123799136,FALSE,4,3
"212",-0.139885221450758,TRUE,3,3
"213",-0.767033251602361,FALSE,3,2
"214",-0.128070719232309,TRUE,3,3
"215",-0.242855844246552,TRUE,2,2
"216",-0.279118435445677,TRUE,3,3
"217",-1.19503668637975,FALSE,2,3
"218",-1.17347304772129,FALSE,2,3
"219",-0.184966423544881,TRUE,3,3
"220",-0.158560569562444,TRUE,2,2
"221",-8.16976933417534,FALSE,4,2
"222",-1.19503668637975,FALSE,2,3
"223",-0.13494327044677,TRUE,3,3
"224",-0.934787069476122,FALSE,2,3
"225",-0.184966423544881,TRUE,3,3
"226",-0.192752587675326,TRUE,3,3
"227",-0.166138548646233,TRUE,2,2
"228",-0.217275807439622,TRUE,3,3
"229",-1.02978178484861,FALSE,2,3
"230",-0.160926064157293,TRUE,2,2
"231",-2.88793727586939,FALSE,3,2
"232",-2.67347153427894,FALSE,4,3
"233",-0.458232526264931,TRUE,3,3
"234",-0.368038309685731,TRUE,2,2
"235",-1.27775913605094,FALSE,1,2
"236",-3.48869566608316,FALSE,4,3
"237",-0.239924997794695,TRUE,3,3
"238",-0.129445175862989,TRUE,3,3
"239",-0.181132788349785,TRUE,2,2
"240",-0.228258587476338,TRUE,3,3
"241",-0.252341388540161,TRUE,2,2
"242",-1.09501032968676,FALSE,3,2
"243",-0.446298073674163,TRUE,2,2
"244",-0.816199877495617,FALSE,3,2
"245",-1.64095331500414,FALSE,1,2
"246",-0.261069230219634,TRUE,2,2
"247",-0.643286048602878,TRUE,2,2
"248",-1.99765941626376,FALSE,2,3
"249",-0.317659589867367,TRUE,2,2
"250",-0.0846185532692433,TRUE,2,2
"251",-3.15559761605296,FALSE,3,2
"252",-4.53386214026569,FALSE,1,2
"253",-0.0640664413331578,TRUE,2,2
"254",-0.991538701818424,FALSE,2,1
"255",-3.24172433925452,FALSE,1,2
"256",-1.05197983130531,FALSE,3,2
"257",-0.086744422380861,TRUE,2,2
"258",-0.107837311948387,TRUE,2,2
"259",-0.0773254032414124,TRUE,2,2
"260",-0.0690294115707611,TRUE,2,2
"261",-0.0889766947609154,TRUE,2,2
"262",-0.236702956657308,TRUE,2,2
"263",-0.110786579866827,TRUE,2,2
"264",-0.17214547745999,TRUE,2,2
"265",-0.124442731200353,TRUE,2,2
"266",-0.89443488483921,FALSE,1,2
"267",-0.239699191419033,TRUE,3,3
"268",-2.07226431174192,FALSE,1,2
"269",-0.107837311948387,TRUE,2,2
"270",-0.0702619534830658,TRUE,2,2
"271",-2.35994468436693,FALSE,1,2
"272",-0.0827771485442635,TRUE,2,2
"273",-1.78117785052158,FALSE,3,2
"274",-0.312080942833341,TRUE,3,3
"275",-0.086744422380861,TRUE,2,2
"276",-0.0671124996939941,TRUE,2,2
"277",-1.67015537069114,FALSE,1,2
"278",-1.25379645822076,FALSE,1,2
"279",-0.0655857970846241,TRUE,2,2
"280",-0.423904476511275,TRUE,2,2
"281",-0.193670353796351,TRUE,2,2
"282",-0.0671124996939941,TRUE,2,2
"283",-1.83710019323024,FALSE,3,2
"284",-0.0741999249710694,TRUE,2,2
"285",-2.1655911974951,FALSE,1,2
"286",-0.117524208574608,TRUE,2,2
"287",-0.0632786524284691,TRUE,2,2
"288",-0.0633321602666032,TRUE,2,2
"289",-0.287314533575864,TRUE,2,2
"290",-0.193395626646262,TRUE,2,2
"291",-0.755760424051248,FALSE,3,2
"292",-0.072644612874147,TRUE,2,2
"293",-0.14826120021592,TRUE,1,1
"294",-0.0757122311346425,TRUE,2,2
"295",-0.0741999249710694,TRUE,2,2
"296",-0.220369094642615,TRUE,1,1
"297",-0.486453058049227,TRUE,1,1
"298",-0.0701353131004716,TRUE,2,2
"299",-0.131993123264051,TRUE,2,2
"300",-0.293975825169665,TRUE,2,2
"301",-0.128266440254427,TRUE,2,2
"302",-0.157664153508286,TRUE,2,2
"303",-0.467341698963417,TRUE,2,2
"304",-0.346068210488372,TRUE,2,2
"305",-0.0663889499815065,TRUE,2,2
"306",-0.478688657547656,TRUE,2,2
"307",-0.886489758364023,FALSE,3,2
"308",-0.0788704019980369,TRUE,2,2
"309",-0.0897169359904662,TRUE,1,1
"310",-0.5767215684554,TRUE,2,2
"311",-1.83580300117794,FALSE,1,2
"312",-0.0806824026721454,TRUE,2,2
"313",-0.0827771485442635,TRUE,2,2
"314",-1.92237245364911,FALSE,1,2
"315",-0.214013373623304,TRUE,1,1
"316",-0.086744422380861,TRUE,2,2
"317",-1.21605079844128,FALSE,3,2
"318",-0.114023275379531,TRUE,2,2
"319",-1.95178824146189,FALSE,1,2
"320",-0.373880229268827,TRUE,2,2
"321",-5.13198140869725,FALSE,3,2
"322",-0.101949819146535,TRUE,2,2
"323",-0.128266440254427,TRUE,2,2
"324",-0.434474270316797,TRUE,2,2
"325",-0.117524208574608,TRUE,2,2
"326",-0.0991738218290106,TRUE,2,2
"327",-0.522112286391721,TRUE,1,1
"328",-0.0680219667386465,TRUE,2,2
"329",-0.0915040987176305,TRUE,2,2
"330",-0.89443488483921,FALSE,1,2
"331",-0.921554588888345,FALSE,3,2
"332",-3.03842797159965,FALSE,3,2
"333",-0.362398610049182,TRUE,2,2
"334",-0.0645027634059356,TRUE,2,2
"335",-0.400802496418543,TRUE,2,2
"336",-1.32169649175652,FALSE,1,2
"337",-1.18823084658405,FALSE,1,2
"338",-0.216900945019042,TRUE,2,2
"339",-2.25997703516143,FALSE,3,2
"340",-0.852386777555901,FALSE,3,2
"341",-0.193670353796351,TRUE,2,2
"342",-1.10439464797689,FALSE,1,2
"343",-0.0640664413331578,TRUE,2,2
"344",-0.0702619534830658,TRUE,2,2
"345",-0.199056732019613,TRUE,2,2
"346",-0.271071547059833,TRUE,2,2
"347",-0.104660423062162,TRUE,2,2
"348",-1.41590553528529,FALSE,1,2
"349",-0.140098000155261,TRUE,2,2
"350",-2.32493555110574,FALSE,3,2
"351",-0.229529916844108,TRUE,2,2
"352",-0.018124154702777,TRUE,1,1
"353",-0.153062793276086,TRUE,2,2
"354",-1.12497273292516,FALSE,1,2
"355",-0.182689561416941,TRUE,2,2
"356",-0.683493148664849,TRUE,1,1
"357",-0.0806824026721454,TRUE,2,2
"358",-0.0991738218290106,TRUE,2,2
"359",-1.80750367654156,FALSE,1,2
"360",-1.64619930463719,FALSE,3,2
"361",-0.0663889499815065,TRUE,2,2
"362",-1.67015537069114,FALSE,1,2
"363",-0.086929533687989,TRUE,2,2
"364",-0.144251836782841,TRUE,2,2
"365",-0.0671124996939941,TRUE,2,2
"366",-1.72636175510501,FALSE,3,2
"367",-1.51804334677939,FALSE,3,2
"368",-0.733580350314142,FALSE,2,1
"369",-2.49525944209682,FALSE,1,2
"370",-0.0649678184989704,TRUE,2,2
"371",-2.70691939717891,FALSE,1,2
"372",-0.740472906657808,FALSE,3,2
"373",-0.064021076083555,TRUE,2,2
"374",-0.177410257709998,TRUE,2,2
"375",-4.10615568640036,FALSE,1,2
"376",-0.0649678184989704,TRUE,2,2
"377",-0.223659041842704,TRUE,2,2
"378",-2.59631462760168,FALSE,3,2
"379",-0.0915040987176305,TRUE,2,2
"380",-0.842268323965603,FALSE,1,2
"381",-0.0989893446953646,TRUE,2,2
"382",-0.0632786524284691,TRUE,2,2
"383",-0.781002066692686,FALSE,2,1
"384",-0.15305471627354,TRUE,2,2
"385",-2.19616467336696,FALSE,3,2
"386",-0.243456080735459,TRUE,2,2
"387",-0.167174019199676,TRUE,2,2
"388",-0.0108862746147332,TRUE,1,1
"389",-0.0825981727626968,TRUE,2,2
"390",-0.456191336357071,TRUE,2,2
"391",-0.0644463322640953,TRUE,2,2
"392",-0.0663889499815065,TRUE,2,2
"393",-0.501978425912082,TRUE,2,2
"394",-0.0637259841204714,TRUE,2,2
"395",-1.80900039077555,FALSE,3,2
"396",-0.114023275379531,TRUE,2,2
"397",-3.36383390969517,FALSE,1,2
"398",-0.11737735312682,TRUE,2,2
"399",-0.760018898381234,FALSE,1,2
"400",-0.403334567583735,TRUE,2,2
"401",-0.413525098726604,TRUE,2,2
"402",-0.124442731200353,TRUE,2,2
"403",-0.308411226498437,TRUE,1,1
"404",-6.4781230382782,FALSE,3,2
"405",-0.0702619534830658,TRUE,2,2
"406",-0.0663889499815065,TRUE,2,2
"407",-0.188109070374681,TRUE,2,2
"408",-0.0963216095395905,TRUE,2,2
"409",-0.064021076083555,TRUE,2,2
"410",-0.157664153508286,TRUE,2,2
"411",-0.0632786524284691,TRUE,2,2
"412",-2.81668099656253,FALSE,1,2
"413",-0.0846185532692433,TRUE,2,2
"414",-0.0913163208064406,TRUE,2,2
"415",-0.695987743275019,FALSE,3,2
"416",-0.077161367618884,TRUE,2,2
"417",-1.12497273292516,FALSE,1,2
"418",-0.084801008183749,TRUE,2,2
"419",-0.403334567583735,TRUE,2,2
"420",-0.124442731200353,TRUE,2,2
"421",-0.101949819146535,TRUE,2,2
"422",-4.34080555009656,FALSE,1,2
"423",-0.193395626646262,TRUE,2,2
"424",-0.0891635953968192,TRUE,2,2
"425",-0.0989893446953646,TRUE,2,2
"426",-0.229529916844108,TRUE,2,2
"427",-0.117524208574608,TRUE,2,2
"428",-0.063481254696909,TRUE,2,2
"429",-0.148592509361714,TRUE,2,2
"430",-2.1030894947104,FALSE,1,2
"431",-0.430970860399074,TRUE,1,1
"432",-1.6993667740241,FALSE,3,2
"433",-0.0755545349518532,TRUE,2,2
"434",-1.25379645822076,FALSE,1,2
"435",-0.065663770791154,TRUE,2,2
"436",-0.0757122311346425,TRUE,2,2
"437",-0.118011034115711,TRUE,1,1
"438",-0.308411226498437,TRUE,1,1
"439",-0.17214547745999,TRUE,2,2
"440",-0.781002066692686,FALSE,2,1
"441",-0.728731387511797,FALSE,1,2
"442",-0.0650351315248733,TRUE,2,2
"443",-1.03260607908061,FALSE,3,2
"444",-0.0889766947609154,TRUE,2,2
"445",-1.56901517127661,FALSE,2,1
"446",-0.0137769508406414,TRUE,1,1
"447",-0.122001577000457,TRUE,1,1
"448",-0.188109070374681,TRUE,2,2
"449",-0.250365498735205,TRUE,2,2
"450",-0.0727878399073179,TRUE,2,2
"451",-0.0889766947609154,TRUE,2,2
"452",-0.534403607742201,TRUE,1,1
"453",-0.534403607742201,TRUE,1,1
"454",-0.972690916329787,FALSE,2,1
"455",-0.0640664413331578,TRUE,2,2
"456",-1.6993667740241,FALSE,3,2
"457",-0.0650351315248733,TRUE,2,2
"458",-0.383513723600831,TRUE,2,2
"459",-0.110951033912377,TRUE,2,2
"460",-1.19464992437569,FALSE,3,2
"461",-0.0989893446953646,TRUE,2,2
"462",-1.49322241085683,FALSE,3,2
"463",-0.311464797522093,TRUE,2,2
"464",-0.0757122311346425,TRUE,2,2
"465",-0.0645027634059356,TRUE,2,2
"466",-3.3159869991504,FALSE,3,2
"467",-0.903901398159367,FALSE,3,2
"468",-0.89443488483921,FALSE,1,2
"469",-1.98148472171776,FALSE,1,2
"470",-0.0645027634059356,TRUE,2,2
"471",-1.2596266407478,FALSE,3,2
"472",-0.0663005742063463,TRUE,2,2
"473",-0.903901398159367,FALSE,3,2
"474",-2.32493555110574,FALSE,3,2
"475",-0.948756226954808,FALSE,1,2
"476",-0.0965082224378065,TRUE,2,2
"477",-0.063691831754477,TRUE,2,2
"478",-0.912300923747173,FALSE,1,2
"479",-0.598969330401222,TRUE,1,1
"480",-0.286178838538939,TRUE,2,2
"481",-3.32283514380657,FALSE,1,2
"482",-0.193670353796351,TRUE,2,2
"483",-0.184325234156383,TRUE,1,1
"484",-0.0690294115707611,TRUE,2,2
"485",-0.157630084145153,TRUE,2,2
"486",-0.086929533687989,TRUE,2,2
"487",-0.229529916844108,TRUE,2,2
"488",-0.390017761635267,TRUE,1,1
"489",-0.0915040987176305,TRUE,2,2
"490",-0.261592701539545,TRUE,1,1
"491",-0.167266050538282,TRUE,2,2
"492",-0.153062793276086,TRUE,2,2
"493",-0.107666031429959,TRUE,2,2
"494",-0.284276915379962,TRUE,1,1
"495",-1.39195669895099,FALSE,1,2
"496",-0.0963216095395905,TRUE,2,2
"497",-0.128266440254427,TRUE,2,2
"498",-0.230104488326105,TRUE,2,2
"499",-0.0704460364403598,TRUE,3,3
"500",-0.0807514999960642,TRUE,3,3
"501",-8.7148495365622,FALSE,5,3
"502",-0.074281439317951,TRUE,3,3
"503",-0.834544440677876,FALSE,3,2
"504",-3.29897378825592,FALSE,4,3
"505",-0.567714143393113,TRUE,3,3
"506",-2.990170362213,FALSE,2,3
"507",-2.01572789441982,FALSE,4,3
"508",-0.101615355027006,TRUE,3,3
"509",-3.5080946297628,FALSE,4,3
"510",-0.072838713016944,TRUE,3,3
"511",-0.182237495941664,TRUE,3,3
"512",-0.0865695520925746,TRUE,3,3
"513",-0.237133579545561,TRUE,3,3
"514",-0.0960165375903147,TRUE,3,3
"515",-0.424788232514235,TRUE,3,3
"516",-0.247013736254763,TRUE,4,4
"517",-0.107264348827849,TRUE,3,3
"518",-0.148454727941641,TRUE,3,3
"519",-0.0889228042524365,TRUE,3,3
"520",-0.0844816894818275,TRUE,3,3
"521",-2.33350770755033,FALSE,4,3
"522",-1.49136881481623,FALSE,4,3
"523",-1.69274725469528,FALSE,3,4
"524",-0.0715913203364097,TRUE,3,3
"525",-0.0645240516899376,TRUE,3,3
"526",-0.161904766231528,TRUE,3,3
"527",-0.26454541041387,TRUE,3,3
"528",-0.0649260238182105,TRUE,3,3
"529",-4.53795275824617,FALSE,1,3
"530",-0.148087657333897,TRUE,3,3
"531",-3.51628263834831,FALSE,2,3
"532",-0.243943403080067,TRUE,3,3
"533",-0.0962009834736512,TRUE,3,3
"534",-2.4819594657934,FALSE,2,3
"535",-0.162319758933344,TRUE,3,3
"536",-0.0694668691115003,TRUE,3,3
"537",-0.0705174117308688,TRUE,3,3
"538",-1.64419654001982,FALSE,2,3
"539",-1.46659144539779,FALSE,4,3
"540",-0.600696786819866,TRUE,4,4
"541",-0.0652503794903035,TRUE,3,3
"542",-0.480177915717269,TRUE,2,2
"543",-0.098851240210346,TRUE,3,3
"544",-0.0962009834736512,TRUE,3,3
"545",-0.49334666224898,TRUE,2,2
"546",-0.697019217109168,TRUE,2,2
"547",-0.0646629716589475,TRUE,3,3
"548",-0.101411100697495,TRUE,3,3
"549",-0.395307293049334,TRUE,3,3
"550",-0.177412737128651,TRUE,3,3
"551",-0.120383911186789,TRUE,3,3
"552",-1.20827952887069,FALSE,2,3
"553",-0.271972574710024,TRUE,3,3
"554",-0.0807514999960642,TRUE,3,3
"555",-4.2973552651173,FALSE,1,3
"556",-0.693707263683608,TRUE,3,3
"557",-0.067617905752299,TRUE,3,3
"558",-0.953850712338464,FALSE,2,3
"559",-1.22800294141866,FALSE,1,2
"560",-1.03829834922415,FALSE,2,3
"561",-0.135453933929964,TRUE,3,3
"562",-0.0684597785423638,TRUE,3,3
"563",-2.33350770755033,FALSE,4,3
"564",-0.1239653293562,TRUE,3,3
"565",-1.9075304368153,FALSE,1,2
"566",-0.0715913203364097,TRUE,3,3
"567",-0.470155300871779,TRUE,3,3
"568",-0.0887660307759772,TRUE,3,3
"569",-0.120383911186789,TRUE,3,3
"570",-1.40162111968507,FALSE,2,3
"571",-0.0960165375903147,TRUE,3,3
"572",-2.07694527051243,FALSE,4,3
"573",-1.83902125305775,FALSE,4,3
"574",-0.346429853713736,TRUE,3,3
"575",-0.162319758933344,TRUE,3,3
"576",-0.135777385531631,TRUE,3,3
"577",-0.730891191955626,TRUE,2,2
"578",-0.0644714695038881,TRUE,3,3
"579",-2.20287953267436,FALSE,4,3
"580",-0.424788232514235,TRUE,3,3
"581",-0.664172912835594,TRUE,3,3
"582",-0.086717596678559,TRUE,3,3
"583",-5.66850788040323,FALSE,5,3
"584",-2.86568104419778,FALSE,4,3
"585",-0.899835058405784,FALSE,4,3
"586",-0.243235959064852,TRUE,3,3
"587",-1.42455819988478,FALSE,2,3
"588",-1.37024684344869,FALSE,4,3
"589",-0.162319758933344,TRUE,3,3
"590",-0.680176678568323,TRUE,4,4
"591",-0.148087657333897,TRUE,3,3
"592",-0.320053502425044,TRUE,3,3
"593",-0.074281439317951,TRUE,3,3
"594",-0.0889228042524365,TRUE,3,3
"595",-6.91849069626824,FALSE,5,3
"596",-1.19067112117552,FALSE,4,3
"597",-0.0825015610449355,TRUE,3,3
"598",-1.67007508731568,FALSE,2,3
"599",-0.193775285759466,TRUE,3,3
"600",-0.152942482170606,TRUE,3,3
"601",-0.31258232346582,TRUE,3,3
"602",-0.553139885127045,TRUE,1,1
"603",-0.116924363525667,TRUE,3,3
"604",-0.311612941092426,TRUE,3,3
"605",-2.09401053142999,FALSE,2,3
"606",-3.53636456321066,FALSE,1,3
"607",-0.0684597785423638,TRUE,3,3
"608",-2.10799058995645,FALSE,4,3
"609",-5.29436836498926,FALSE,4,3
"610",-0.296154651393244,TRUE,3,3
"611",-2.75386009048628,FALSE,4,3
"612",-0.161904766231528,TRUE,3,3
"613",-0.117183634290873,TRUE,3,3
"614",-2.34778284867054,FALSE,2,3
"615",-0.0645240516899376,TRUE,3,3
"616",-0.272788329314445,TRUE,3,3
"617",-0.338532382356965,TRUE,3,3
"618",-0.605521421941099,TRUE,3,3
"619",-4.18143726398686,FALSE,4,3
"620",-0.0652756087020303,TRUE,3,3
"621",-0.0694023463135153,TRUE,3,3
"622",-0.837868642639322,FALSE,3,4
"623",-0.0662728086054088,TRUE,3,3
"624",-2.12467293780698,FALSE,2,3
"625",-2.53831945293049,FALSE,4,3
"626",-3.29897378825592,FALSE,4,3
"627",-0.171793234829737,TRUE,3,3
"628",-8.7148495365622,FALSE,5,3
"629",-0.124249078450091,TRUE,3,3
"630",-0.457304468926353,TRUE,3,3
"631",-0.0788611703475561,TRUE,3,3
"632",-0.0694668691115003,TRUE,3,3
"633",-3.32918066153656,FALSE,1,3
"634",-0.211450155720604,TRUE,3,3
"635",-0.172242761939802,TRUE,3,3
"636",-0.187671912623838,TRUE,3,3
"637",-0.230480994762092,TRUE,3,3
"638",-0.427881605523783,TRUE,1,1
"639",-0.0694023463135153,TRUE,3,3
"640",-0.36490937819753,TRUE,3,3
"641",-0.0657244661689002,TRUE,3,3
"642",-2.75386009048628,FALSE,4,3
"643",-1.14903799273273,FALSE,2,3
"644",-0.0729241494085395,TRUE,3,3
"645",-0.250912124838847,TRUE,3,3
"646",-0.0887660307759772,TRUE,3,3
"647",-0.0669208940681714,TRUE,3,3
"648",-0.0910720447705575,TRUE,3,3
"649",-0.970173050054168,FALSE,2,3
"650",-0.320053502425044,TRUE,3,3
"651",-0.328668745376734,TRUE,3,3
"652",-0.0960165375903147,TRUE,3,3
"653",-0.54557932645225,TRUE,2,2
"654",-1.77655561773597,FALSE,2,3
"655",-0.0889228042524365,TRUE,3,3
"656",-0.0807514999960642,TRUE,3,3
"657",-0.143746853764347,TRUE,3,3
"658",-0.0771993377195473,TRUE,3,3
"659",-0.0662728086054088,TRUE,3,3
