congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
89,Senate,2691,21,0,IL,100,0,1,"DOUGLAS, Paul Howard",D000456,1892,1976.0,-0.58,-0.815,-136.5338,0.709,397,67,,-0.706,-0.356
89,Senate,4154,22,0,IN,100,0,1,"HARTKE, Rupert Vance",H000297,1919,2003.0,-0.42,0.238,-140.61545,0.693,384,78,,-0.481,0.455
89,Senate,10800,22,0,IN,100,0,1,"BAYH, Birch Evans",B000254,1928,2019.0,-0.408,0.042,-119.55002,0.745,407,60,,-0.355,0.163
89,Senate,4382,31,0,IA,200,0,1,"HICKENLOOPER, Bourke Blakemore",H000559,1896,1971.0,0.372,-0.316,-121.07822,0.743,407,56,,0.445,-0.391
89,Senate,10812,31,0,IA,200,0,1,"MILLER, Jack Richard",M000730,1916,1994.0,0.326,-0.418,-159.73019,0.693,435,74,,0.339,-0.41
89,Senate,1510,32,0,KS,200,0,1,"CARLSON, Frank",C000154,1893,1987.0,0.232,-0.243,-119.09412,0.736,388,62,,0.194,-0.253
89,Senate,10817,32,0,KS,200,0,1,"PEARSON, James Blackwood",P000166,1920,2009.0,0.134,-0.47,-181.99922,0.648,420,83,,0.278,-0.363
89,Senate,2052,51,0,KY,200,0,1,"COOPER, John Sherman",C000758,1901,1991.0,0.07,-0.408,-196.37155,0.604,389,91,,0.141,-0.47
89,Senate,6745,51,0,KY,200,0,1,"MORTON, Thruston Ballard",M001022,1907,1982.0,0.2,-0.4,-157.56212,0.685,416,77,,0.243,-0.42
89,Senate,2901,45,0,LA,100,0,1,"ELLENDER, Allen Joseph",E000112,1890,1972.0,-0.089,0.996,-146.26462,0.708,424,65,,-0.069,0.998
89,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003.0,-0.18,0.873,-220.96043,0.596,427,122,,-0.372,0.918
89,Senate,6831,2,0,ME,100,0,1,"MUSKIE, Edmund Sixtus",M001121,1914,1996.0,-0.379,-0.052,-65.9843,0.831,356,27,,-0.338,-0.207
89,Senate,8666,2,0,ME,200,0,1,"SMITH, Margaret Chase",S000590,1897,1995.0,0.1,-0.378,-191.0701,0.648,441,98,,0.032,-0.414
89,Senate,1018,52,0,MD,100,0,1,"BREWSTER, Daniel Baugh",B000813,1923,2007.0,-0.251,-0.09,-112.42712,0.771,432,53,,-0.29,-0.031
89,Senate,10824,52,0,MD,100,0,1,"TYDINGS, Joseph Davies",T000445,1928,2018.0,-0.36,-0.066,-96.09537,0.792,413,34,,-0.36,-0.074
89,Senate,8185,3,0,MA,200,0,1,"SALTONSTALL, Leverett",S000021,1892,1979.0,0.175,-0.536,-147.38842,0.71,431,72,,0.213,-0.561
89,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-84.21957,0.822,429,37,,-0.423,-0.478
89,Senate,3824,23,0,MI,200,2,5,"GRIFFIN, Robert Paul",G000465,1923,2015.0,0.327,-0.68,,,,,,0.181,-0.645
89,Senate,4148,23,0,MI,100,0,1,"HART, Philip Aloysius",H000291,1912,1976.0,-0.475,-0.358,-82.42267,0.817,407,36,,-0.442,-0.31
89,Senate,6366,23,0,MI,100,0,1,"McNAMARA, Patrick Vincent",M000582,1894,1966.0,-0.568,-0.091,-64.01822,0.772,248,31,,-0.465,-0.091
89,Senate,6134,33,0,MN,100,0,1,"McCARTHY, Eugene Joseph",M000311,1916,2005.0,-0.433,0.035,-79.77947,0.789,336,32,,-0.437,-0.044
89,Senate,10813,33,0,MN,100,0,2,"MONDALE, Walter Frederick",M000851,1928,2021.0,-0.439,-0.217,-81.65584,0.822,416,35,,-0.37,-0.282
89,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986.0,0.024,1.0,-95.90182,0.786,398,43,,0.072,0.997
89,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995.0,-0.056,0.998,-119.28507,0.756,427,58,,-0.005,1.0
89,Senate,5756,34,0,MO,100,0,1,"LONG, Edward Vaughn",L000415,1908,1972.0,-0.311,0.072,-88.33251,0.802,401,32,,-0.31,0.111
89,Senate,9141,34,0,MO,100,0,1,"SYMINGTON, William Stuart (Stuart)",S001136,1901,1988.0,-0.319,0.254,-175.9978,0.644,400,84,,-0.283,0.478
89,Senate,5967,64,0,MT,100,0,1,"MANSFIELD, Michael Joseph (Mike)",M000113,1903,2001.0,-0.439,0.43,-141.94184,0.72,432,67,,-0.361,0.244
89,Senate,6442,64,0,MT,100,0,1,"METCALF, Lee Warren",M000671,1911,1978.0,-0.483,0.379,-107.95341,0.746,369,45,,-0.473,0.414
89,Senate,2267,35,0,NE,200,0,1,"CURTIS, Carl Thomas",C001006,1905,2000.0,0.492,-0.004,-99.22803,0.795,433,36,,0.526,-0.125
89,Senate,4660,35,0,NE,200,0,1,"HRUSKA, Roman Lee",H000875,1904,1999.0,0.446,-0.063,-91.35441,0.809,432,37,,0.503,-0.033
89,Senate,688,65,0,NV,100,0,1,"BIBLE, Alan Harvey",B000436,1909,1988.0,-0.2,0.528,-162.67746,0.679,420,75,,-0.238,0.546
89,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002.0,-0.211,0.495,-151.05392,0.7,423,69,,-0.187,0.36
89,Senate,2087,4,0,NH,200,0,1,"COTTON, Norris H.",C000802,1900,1989.0,0.395,-0.318,-156.80582,0.685,414,78,,0.444,-0.505
89,Senate,10810,4,0,NH,100,0,1,"McINTYRE, Thomas James",M000486,1915,1992.0,-0.279,0.068,-174.66057,0.616,361,87,,-0.149,-0.169
89,Senate,1569,12,0,NJ,200,0,1,"CASE, Clifford Philip",C000220,1904,1982.0,-0.108,-0.994,-80.88248,0.824,417,30,,-0.144,-0.99
89,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001.0,-0.344,-0.381,-72.41601,0.838,409,27,,-0.379,-0.331
89,Senate,165,66,0,NM,100,0,1,"ANDERSON, Clinton Presba",A000186,1895,1975.0,-0.201,0.213,-112.04963,0.72,341,41,,-0.34,0.301
89,Senate,6611,66,0,NM,100,0,1,"MONTOYA, Joseph Manuel",M000876,1915,1978.0,-0.269,0.288,-125.61863,0.74,418,56,,-0.329,0.2
89,Senate,4898,13,0,NY,200,0,1,"JAVITS, Jacob Koppel",J000064,1904,1986.0,-0.124,-0.992,-92.18012,0.805,425,37,,-0.125,-0.992
89,Senate,10809,13,0,NY,100,0,1,"KENNEDY, Robert Francis",K000114,1925,1968.0,-0.472,-0.419,-75.48743,0.836,422,34,,-0.504,-0.447
89,Senate,2987,47,0,NC,100,0,1,"ERVIN, Samuel James, Jr.",E000211,1896,1985.0,-0.041,0.999,-115.23939,0.759,418,46,,0.012,0.857
89,Senate,5073,47,0,NC,100,0,1,"JORDAN, Benjamin Everett",J000267,1896,1974.0,-0.093,0.985,-108.5593,0.764,403,44,,-0.042,0.869
89,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992.0,-0.371,0.42,-157.4128,0.683,413,81,,-0.544,0.541
89,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983.0,0.172,0.187,-137.21722,0.721,419,65,,0.247,0.038
89,Senate,5500,24,0,OH,100,0,1,"LAUSCHE, Frank John",L000122,1895,1990.0,0.213,-0.281,-232.8235,0.564,406,103,,0.256,-0.421
89,Senate,10454,24,0,OH,100,0,1,"YOUNG, Stephen Marvin",Y000053,1889,1984.0,-0.351,-0.114,-221.67742,0.604,440,103,,-0.591,0.531
89,Senate,6597,53,0,OK,100,0,1,"MONRONEY, Almer Stillwell Mike",M000859,1902,1980.0,-0.264,0.36,-129.93062,0.733,419,62,,-0.298,0.291
89,Senate,10805,53,0,OK,100,2,1,"HARRIS, Fred Roy",H000237,1930,,-0.4,0.162,-188.05103,0.644,428,77,,-0.245,0.27
89,Senate,6738,72,0,OR,100,0,1,"MORSE, Wayne Lyman",M001014,1900,1974.0,-0.851,0.525,-187.1057,0.65,435,100,,-0.969,0.249
89,Senate,6881,72,0,OR,100,0,1,"NEUBERGER, Maurine Brown",N000052,1907,2000.0,-0.665,0.066,-83.95502,0.786,348,39,,-0.642,0.062
89,Senate,1776,14,0,PA,100,0,1,"CLARK, Joseph Sill",C000444,1901,1990.0,-0.576,-0.332,-91.03475,0.803,416,41,,-0.631,-0.101
89,Senate,8301,14,0,PA,200,0,2,"SCOTT, Hugh Doggett, Jr.",S000174,1900,1994.0,0.162,-0.823,-162.01514,0.69,436,68,,0.166,-0.781
89,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-113.47982,0.771,436,45,,-0.25,-0.334
89,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-92.92702,0.802,420,33,,-0.409,-0.226
89,Senate,5009,48,0,SC,100,1,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965.0,-0.166,0.986,,,,,,-0.285,0.958
89,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-101.57707,0.793,439,42,,0.388,0.447
89,Senate,10819,48,0,SC,100,2,2,"RUSSELL, Donald Stuart",R000525,1906,1998.0,-0.031,0.87,-83.95853,0.774,328,36,,-0.023,0.817
89,Senate,6256,37,0,SD,100,0,1,"McGOVERN, George Stanley",M000452,1922,2012.0,-0.573,0.223,-122.02447,0.746,416,53,,-0.532,0.372
89,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-124.36596,0.744,421,62,,0.312,-0.171
89,Senate,504,54,0,TN,100,0,2,"BASS, Ross",B000223,1918,1993.0,-0.414,0.779,-99.34927,0.726,310,41,,-0.387,0.418
89,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-179.93684,0.594,345,87,,-0.497,0.69
89,Senate,10414,49,0,TX,100,0,1,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-113.96616,0.759,413,41,,-0.413,0.478
89,Senate,10823,49,0,TX,200,0,2,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-124.40884,0.754,441,59,,0.381,0.096
89,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-137.81818,0.728,434,67,,0.484,-0.313
89,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-119.96044,0.74,398,52,,-0.421,0.245
89,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-177.5711,0.657,422,97,,0.106,-0.6
89,Senate,7637,6,0,VT,200,0,1,"PROUTY, Winston Lewis",P000552,1906,1971.0,0.17,-0.564,-151.85051,0.677,389,74,,0.199,-0.728
89,Senate,1365,40,0,VA,100,1,1,"BYRD, Harry Flood",B001208,1887,1966.0,0.188,0.564,-62.48294,0.728,197,26,,0.266,0.964
89,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971.0,0.078,0.754,-132.58498,0.717,398,56,,0.081,0.997
89,Senate,10802,40,0,VA,100,2,2,"BYRD, Harry Flood, Jr.",B001209,1914,2013.0,0.092,0.968,-66.93096,0.714,199,31,,0.029,1.0
89,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-119.29502,0.761,437,55,,-0.265,0.055
89,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-95.94785,0.781,388,37,,-0.309,0.034
89,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-177.1428,0.656,420,88,,-0.216,0.717
89,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-145.36212,0.718,438,68,,-0.235,0.131
89,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-207.34954,0.625,441,103,,-0.605,0.359
89,Senate,10816,25,0,WI,100,0,1,"NELSON, Gaylord Anton",N000033,1916,2005.0,-0.567,0.198,-121.24385,0.745,412,63,,-0.617,-0.006
89,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-110.03967,0.768,417,37,,-0.385,0.011
89,Senate,10820,68,0,WY,200,0,1,"SIMPSON, Milward Lee",S000434,1897,1993.0,0.77,-0.562,-93.28338,0.806,432,39,,0.699,-0.209
