congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
86,Senate,1776,14,0,PA,100,0,1,"CLARK, Joseph Sill",C000444,1901,1990.0,-0.576,-0.332,-79.77675,0.801,360,38,,-0.603,-0.462
86,Senate,8301,14,0,PA,200,0,1,"SCOTT, Hugh Doggett, Jr.",S000174,1900,1994.0,0.162,-0.823,-102.42565,0.752,359,52,,0.089,-0.797
86,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966.0,-0.342,-0.025,-110.40396,0.723,340,51,,-0.241,0.084
86,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-97.69179,0.761,358,49,,-0.224,-0.188
86,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965.0,-0.166,0.986,-108.77942,0.734,351,47,,-0.192,0.981
86,Senate,99369,48,0,SC,100,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.282,0.959,-105.30228,0.743,355,43,,0.352,0.92
86,Senate,1570,37,0,SD,200,0,1,"CASE, Francis Higbee",C000221,1896,1962.0,0.239,0.032,-134.3681,0.651,313,65,,0.243,-0.109
86,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-139.30887,0.669,347,65,,0.221,-0.092
86,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-98.49619,0.739,326,41,,-0.416,0.566
86,Senate,5122,54,0,TN,100,0,1,"KEFAUVER, Carey Estes",K000044,1903,1963.0,-0.429,0.372,-82.45528,0.776,325,29,,-0.405,0.54
86,Senate,4979,49,0,TX,100,0,1,"JOHNSON, Lyndon Baines",J000160,1908,1973.0,-0.242,0.528,-104.97785,0.744,355,40,,-0.403,0.49
86,Senate,10414,49,0,TX,100,0,1,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-122.77164,0.705,351,58,,-0.201,0.265
86,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-88.2906,0.776,348,41,,0.41,-0.467
86,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-116.21533,0.72,354,46,,-0.42,0.286
86,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-118.70158,0.707,342,65,,0.099,-0.539
86,Senate,7637,6,0,VT,200,0,1,"PROUTY, Winston Lewis",P000552,1906,1971.0,0.17,-0.564,-110.92502,0.73,352,51,,0.175,-0.537
86,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966.0,0.188,0.564,-87.86313,0.756,314,35,,0.352,0.768
86,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971.0,0.078,0.754,-88.08576,0.777,349,39,,0.147,0.772
86,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-80.98423,0.799,360,37,,-0.378,-0.027
86,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-89.85001,0.774,350,44,,-0.421,0.186
86,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-116.16753,0.724,359,54,,-0.295,0.59
86,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-113.83673,0.728,359,50,,-0.291,0.243
86,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-172.84034,0.617,358,75,,-0.708,0.162
86,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967.0,0.169,-0.4,-126.50086,0.661,306,61,,0.142,-0.43
86,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-89.21696,0.776,352,40,,-0.407,0.342
86,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962.0,-0.236,0.243,-52.76986,0.815,258,19,,-0.339,0.482
