congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
85,Senate,1024,24,0,OH,200,0,1,"BRICKER, John William",B000820,1893,1986.0,0.528,-0.247,-63.54413,0.768,241,28,,0.501,-0.243
85,Senate,5500,24,0,OH,100,0,1,"LAUSCHE, Frank John",L000122,1895,1990.0,0.213,-0.281,-173.86401,0.486,241,76,,0.234,-0.175
85,Senate,5213,53,0,OK,100,0,1,"KERR, Robert Samuel",K000144,1896,1963.0,-0.209,0.726,-76.62979,0.735,249,37,,-0.115,0.656
85,Senate,6597,53,0,OK,100,0,1,"MONRONEY, Almer Stillwell Mike",M000859,1902,1980.0,-0.264,0.36,-61.67721,0.775,242,33,,-0.249,0.379
85,Senate,6738,72,0,OR,100,0,1,"MORSE, Wayne Lyman",M001014,1900,1974.0,-0.851,0.525,-47.89661,0.828,254,26,,-0.836,0.548
85,Senate,6882,72,0,OR,100,0,1,"NEUBERGER, Richard Lewis",N000053,1912,1960.0,-0.543,-0.419,-44.05735,0.841,255,20,,-0.545,-0.577
85,Senate,1776,14,0,PA,100,0,1,"CLARK, Joseph Sill",C000444,1901,1990.0,-0.576,-0.332,-44.94042,0.838,254,20,,-0.477,-0.44
85,Senate,6021,14,0,PA,200,0,1,"MARTIN, Edward",M000177,1879,1967.0,0.441,-0.497,-48.97635,0.804,225,20,,0.506,-0.55
85,Senate,3783,5,0,RI,100,0,1,"GREEN, Theodore Francis",G000418,1867,1966.0,-0.342,-0.025,-73.74575,0.745,250,39,,-0.234,0.126
85,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-71.15434,0.756,254,37,,-0.288,-0.224
85,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965.0,-0.166,0.986,-77.23191,0.738,254,44,,-0.185,0.983
85,Senate,99369,48,0,SC,100,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.282,0.959,-81.17954,0.727,255,38,,0.214,0.94
85,Senate,1570,37,0,SD,200,0,1,"CASE, Francis Higbee",C000221,1896,1962.0,0.239,0.032,-120.48147,0.592,230,56,,0.242,-0.101
85,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-112.03569,0.644,255,52,,0.314,-0.006
85,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-55.56089,0.751,194,29,,-0.321,0.422
85,Senate,5122,54,0,TN,100,0,1,"KEFAUVER, Carey Estes",K000044,1903,1963.0,-0.429,0.372,-57.96979,0.793,250,27,,-0.457,0.414
85,Senate,777,49,0,TX,100,2,5,"BLAKLEY, William Arvis",B000536,1898,1976.0,0.106,0.9,,,,,,-0.112,0.031
85,Senate,2326,49,0,TX,100,1,1,"DANIEL, Marion Price",D000036,1910,1988.0,0.024,0.762,,,,,,-0.105,0.994
85,Senate,4979,49,0,TX,100,0,1,"JOHNSON, Lyndon Baines",J000160,1908,1973.0,-0.242,0.528,-61.66598,0.773,240,23,,-0.171,0.304
85,Senate,10414,49,0,TX,100,3,2,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-38.41425,0.828,204,16,,-0.353,0.538
85,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-66.90566,0.768,253,24,,0.416,-0.474
85,Senate,9865,67,0,UT,200,0,1,"WATKINS, Arthur Vivian",W000190,1886,1973.0,0.312,-0.224,-70.2148,0.758,253,34,,0.312,-0.366
85,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-90.30278,0.696,249,47,,0.035,-0.562
85,Senate,3206,6,0,VT,200,0,1,"FLANDERS, Ralph Edward",F000190,1880,1970.0,0.175,-0.789,-55.58469,0.751,194,21,,0.272,-0.651
85,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966.0,0.188,0.564,-116.40596,0.586,218,61,,0.319,0.715
85,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971.0,0.078,0.754,-118.53892,0.603,234,57,,0.206,0.7
85,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-44.86409,0.835,249,19,,-0.427,0.024
85,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-67.90564,0.765,253,30,,-0.462,0.347
85,Senate,4473,56,0,WV,200,2,5,"HOBLITZELL, John Dempsey, Jr.",H000665,1912,1962.0,0.282,-0.444,-53.38419,0.728,168,21,,0.28,-0.428
85,Senate,6856,56,0,WV,100,1,1,"NEELY, Matthew Mansfield",N000023,1874,1958.0,-0.346,0.311,-20.57169,0.766,77,10,,-0.566,0.064
85,Senate,7826,56,0,WV,200,0,2,"REVERCOMB, William Chapman",R000167,1895,1979.0,0.28,0.069,-149.99296,0.512,224,77,,0.188,-0.029
85,Senate,6137,25,0,WI,200,1,1,"McCARTHY, Joseph Raymond",M000315,1908,1957.0,0.287,0.01,,,,,,0.594,0.628
85,Senate,7638,25,0,WI,100,2,2,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-44.45123,0.776,175,21,,-0.694,0.248
85,Senate,10110,25,0,WI,200,0,1,"WILEY, Alexander",W000465,1884,1967.0,0.169,-0.4,-105.39916,0.643,239,48,,0.16,-0.641
85,Senate,464,68,0,WY,200,0,1,"BARRETT, Frank Aloysius",B000176,1892,1962.0,0.332,-0.046,-102.71052,0.665,252,55,,0.313,-0.094
85,Senate,7070,68,0,WY,100,0,1,"O'MAHONEY, Joseph Christopher",O000088,1884,1962.0,-0.236,0.243,-81.20397,0.681,211,42,,-0.363,0.562
