congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
88,Senate,2636,1,0,CT,100,0,1,"DODD, Thomas Joseph",D000390,1907,1971.0,-0.216,-0.034,-185.78442,0.688,496,85,,-0.242,-0.264
88,Senate,7847,1,0,CT,100,0,1,"RIBICOFF, Abraham Alexander",R000191,1910,1998.0,-0.313,-0.328,-115.01168,0.79,489,53,,-0.296,-0.339
88,Senate,823,11,0,DE,200,0,1,"BOGGS, James Caleb",B000593,1909,1993.0,0.21,-0.673,-124.02363,0.78,500,57,,0.252,-0.694
88,Senate,10163,11,0,DE,200,0,1,"WILLIAMS, John James",W000518,1904,1988.0,0.603,-0.442,-183.8067,0.69,496,79,,0.497,-0.324
88,Senate,4520,43,0,FL,100,0,1,"HOLLAND, Spessard Lindsey",H000720,1892,1971.0,0.009,0.599,-178.16223,0.702,503,77,,-0.043,0.791
88,Senate,8593,43,0,FL,100,0,1,"SMATHERS, George Armistead",S000505,1913,2007.0,-0.143,0.714,-146.67599,0.728,463,57,,-0.268,0.963
88,Senate,8138,44,0,GA,100,0,1,"RUSSELL, Richard Brevard, Jr.",R000536,1897,1971.0,0.005,1.0,-115.99003,0.78,467,49,,0.03,1.0
88,Senate,9174,44,0,GA,100,0,1,"TALMADGE, Herman Eugene",T000035,1913,2002.0,-0.091,0.996,-114.30187,0.787,477,51,,-0.049,0.943
88,Senate,3255,82,0,HI,200,0,1,"FONG, Hiram Leong",F000245,1906,2004.0,0.165,-0.515,-162.46289,0.72,494,81,,0.121,-0.704
88,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-109.34071,0.804,502,32,,-0.35,0.133
88,Senate,1721,63,0,ID,100,0,1,"CHURCH, Frank Forrester",C000388,1924,1984.0,-0.384,0.31,-173.31105,0.697,480,81,,-0.377,0.326
88,Senate,10807,63,0,ID,200,0,1,"JORDAN, Leonard Beck (Len)",J000269,1899,1983.0,0.373,-0.36,-142.53247,0.75,496,57,,0.409,-0.43
88,Senate,2609,21,0,IL,200,0,1,"DIRKSEN, Everett McKinley",D000360,1896,1969.0,0.317,-0.498,-144.15997,0.745,489,73,,0.326,-0.646
88,Senate,2691,21,0,IL,100,0,1,"DOUGLAS, Paul Howard",D000456,1892,1976.0,-0.58,-0.815,-157.40456,0.731,502,73,,-0.642,-0.735
88,Senate,4154,22,0,IN,100,0,1,"HARTKE, Rupert Vance",H000297,1919,2003.0,-0.42,0.238,-99.23638,0.806,459,45,,-0.392,0.053
88,Senate,10800,22,0,IN,100,0,1,"BAYH, Birch Evans",B000254,1928,2019.0,-0.408,0.042,-80.43091,0.843,472,30,,-0.372,0.103
88,Senate,4382,31,0,IA,200,0,1,"HICKENLOOPER, Bourke Blakemore",H000559,1896,1971.0,0.372,-0.316,-167.76416,0.698,466,87,,0.343,-0.253
88,Senate,10812,31,0,IA,200,0,1,"MILLER, Jack Richard",M000730,1916,1994.0,0.326,-0.418,-162.05246,0.723,499,75,,0.328,-0.464
88,Senate,1510,32,0,KS,200,0,1,"CARLSON, Frank",C000154,1893,1987.0,0.232,-0.243,-138.60271,0.743,466,58,,0.218,-0.353
88,Senate,10817,32,0,KS,200,0,1,"PEARSON, James Blackwood",P000166,1920,2009.0,0.134,-0.47,-195.78867,0.667,484,104,,0.292,-0.461
88,Senate,2052,51,0,KY,200,0,1,"COOPER, John Sherman",C000758,1901,1991.0,0.07,-0.408,-238.27768,0.612,485,112,,0.098,-0.274
88,Senate,6745,51,0,KY,200,0,1,"MORTON, Thruston Ballard",M001022,1907,1982.0,0.2,-0.4,-165.9305,0.689,446,79,,0.236,-0.346
88,Senate,2901,45,0,LA,100,0,1,"ELLENDER, Allen Joseph",E000112,1890,1972.0,-0.089,0.996,-132.47438,0.763,490,61,,0.004,1.0
88,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003.0,-0.18,0.873,-143.20898,0.749,496,48,,-0.162,0.987
88,Senate,6831,2,0,ME,100,0,1,"MUSKIE, Edmund Sixtus",M001121,1914,1996.0,-0.379,-0.052,-87.25419,0.833,478,31,,-0.34,0.021
88,Senate,8666,2,0,ME,200,0,1,"SMITH, Margaret Chase",S000590,1897,1995.0,0.1,-0.378,-165.88942,0.72,505,82,,0.068,-0.555
88,Senate,546,52,0,MD,200,0,1,"BEALL, James Glenn",B000271,1894,1971.0,0.176,-0.55,-178.92856,0.698,497,79,,0.145,-0.548
88,Senate,1018,52,0,MD,100,0,1,"BREWSTER, Daniel Baugh",B000813,1923,2007.0,-0.251,-0.09,-110.10306,0.801,497,42,,-0.242,-0.109
88,Senate,8185,3,0,MA,200,0,1,"SALTONSTALL, Leverett",S000021,1892,1979.0,0.175,-0.536,-127.01396,0.762,467,56,,0.189,-0.58
88,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-81.05869,0.836,453,36,,-0.421,-0.223
88,Senate,4148,23,0,MI,100,0,1,"HART, Philip Aloysius",H000291,1912,1976.0,-0.475,-0.358,-81.68699,0.845,486,31,,-0.501,-0.321
88,Senate,6366,23,0,MI,100,0,1,"McNAMARA, Patrick Vincent",M000582,1894,1966.0,-0.568,-0.091,-88.45622,0.835,489,32,,-0.539,-0.001
88,Senate,4728,33,0,MN,100,0,1,"HUMPHREY, Hubert Horatio, Jr.",H000953,1911,1978.0,-0.397,-0.093,-75.67435,0.858,496,24,,-0.433,0.098
88,Senate,6134,33,0,MN,100,0,1,"McCARTHY, Eugene Joseph",M000311,1916,2005.0,-0.433,0.035,-79.92948,0.847,480,30,,-0.446,0.118
88,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986.0,0.024,1.0,-96.52266,0.81,459,46,,0.056,0.953
88,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995.0,-0.056,0.998,-94.9237,0.822,484,39,,0.023,1.0
88,Senate,5756,34,0,MO,100,0,1,"LONG, Edward Vaughn",L000415,1908,1972.0,-0.311,0.072,-106.90414,0.8,479,46,,-0.295,0.13
88,Senate,9141,34,0,MO,100,0,1,"SYMINGTON, William Stuart (Stuart)",S001136,1901,1988.0,-0.319,0.254,-157.92241,0.721,482,77,,-0.255,0.17
88,Senate,5967,64,0,MT,100,0,1,"MANSFIELD, Michael Joseph (Mike)",M000113,1903,2001.0,-0.439,0.43,-124.20777,0.78,501,47,,-0.388,0.313
88,Senate,6442,64,0,MT,100,0,1,"METCALF, Lee Warren",M000671,1911,1978.0,-0.483,0.379,-127.23027,0.769,484,49,,-0.49,0.319
88,Senate,2267,35,0,NE,200,0,1,"CURTIS, Carl Thomas",C001006,1905,2000.0,0.492,-0.004,-119.05332,0.789,502,50,,0.541,-0.175
88,Senate,4660,35,0,NE,200,0,1,"HRUSKA, Roman Lee",H000875,1904,1999.0,0.446,-0.063,-109.97158,0.802,499,48,,0.494,-0.117
88,Senate,688,65,0,NV,100,0,1,"BIBLE, Alan Harvey",B000436,1909,1988.0,-0.2,0.528,-189.46845,0.683,497,81,,-0.264,0.447
88,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002.0,-0.211,0.495,-174.4386,0.68,453,70,,-0.211,0.329
88,Senate,2087,4,0,NH,200,0,1,"COTTON, Norris H.",C000802,1900,1989.0,0.395,-0.318,-162.88752,0.696,449,83,,0.359,-0.135
88,Senate,10810,4,0,NH,100,0,1,"McINTYRE, Thomas James",M000486,1915,1992.0,-0.279,0.068,-144.42897,0.75,502,55,,-0.247,0.061
88,Senate,1569,12,0,NJ,200,0,1,"CASE, Clifford Philip",C000220,1904,1982.0,-0.108,-0.994,-97.74313,0.817,483,44,,-0.06,-0.914
88,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001.0,-0.344,-0.381,-90.34758,0.831,489,40,,-0.359,-0.412
88,Senate,165,66,0,NM,100,0,1,"ANDERSON, Clinton Presba",A000186,1895,1975.0,-0.201,0.213,-131.3665,0.738,433,51,,-0.235,0.017
88,Senate,10811,66,0,NM,200,0,5,"MECHEM, Edwin Leard",M000623,1912,2002.0,0.585,-0.21,-113.17716,0.78,455,54,,0.533,-0.08
88,Senate,4898,13,0,NY,200,0,1,"JAVITS, Jacob Koppel",J000064,1904,1986.0,-0.124,-0.992,-87.14229,0.839,495,32,,-0.113,-0.994
88,Senate,5116,13,0,NY,200,0,1,"KEATING, Kenneth Barnard",K000036,1900,1975.0,0.131,-0.991,-99.17864,0.822,505,49,,0.013,-1.0
88,Senate,2987,47,0,NC,100,0,1,"ERVIN, Samuel James, Jr.",E000211,1896,1985.0,-0.041,0.999,-108.43337,0.797,479,48,,-0.053,0.98
88,Senate,5073,47,0,NC,100,0,1,"JORDAN, Benjamin Everett",J000267,1896,1974.0,-0.093,0.985,-101.03186,0.815,493,33,,-0.092,0.98
88,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992.0,-0.371,0.42,-119.56005,0.782,486,55,,-0.427,0.273
88,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983.0,0.172,0.187,-218.08156,0.613,445,121,,0.083,0.125
88,Senate,5500,24,0,OH,100,0,1,"LAUSCHE, Frank John",L000122,1895,1990.0,0.213,-0.281,-251.88335,0.577,458,123,,0.231,-0.221
88,Senate,10454,24,0,OH,100,0,1,"YOUNG, Stephen Marvin",Y000053,1889,1984.0,-0.351,-0.114,-217.70263,0.636,481,103,,-0.3,0.057
88,Senate,6597,53,0,OK,100,0,1,"MONRONEY, Almer Stillwell Mike",M000859,1902,1980.0,-0.264,0.36,-152.39612,0.736,498,66,,-0.324,0.401
88,Senate,10803,53,0,OK,100,0,1,"EDMONDSON, James Howard",E000055,1925,1971.0,-0.197,0.243,-152.82024,0.713,452,57,,-0.21,0.286
88,Senate,6738,72,0,OR,100,0,1,"MORSE, Wayne Lyman",M001014,1900,1974.0,-0.851,0.525,-207.57279,0.655,490,111,,-0.944,0.329
88,Senate,6881,72,0,OR,100,0,1,"NEUBERGER, Maurine Brown",N000052,1907,2000.0,-0.665,0.066,-109.33906,0.788,458,52,,-0.62,0.062
88,Senate,1776,14,0,PA,100,0,1,"CLARK, Joseph Sill",C000444,1901,1990.0,-0.576,-0.332,-85.57473,0.835,476,35,,-0.667,-0.267
88,Senate,8301,14,0,PA,200,0,1,"SCOTT, Hugh Doggett, Jr.",S000174,1900,1994.0,0.162,-0.823,-122.35942,0.783,499,54,,0.132,-0.871
88,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-116.05398,0.793,501,54,,-0.338,-0.19
88,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-148.66893,0.744,503,59,,-0.355,-0.15
88,Senate,5009,48,0,SC,100,0,1,"JOHNSTON, Olin DeWitt Talmadge",J000195,1896,1965.0,-0.166,0.986,-131.75913,0.764,489,51,,-0.226,0.974
88,Senate,99369,48,0,SC,100,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.282,0.959,-106.37742,0.806,492,49,,0.428,0.904
88,Senate,6256,37,0,SD,100,0,1,"McGOVERN, George Stanley",M000452,1922,2012.0,-0.573,0.223,-110.46311,0.801,498,50,,-0.598,0.206
88,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-185.30671,0.684,487,84,,0.284,-0.088
88,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-254.45199,0.569,451,150,,-0.402,0.815
88,Senate,5122,54,0,TN,100,1,1,"KEFAUVER, Carey Estes",K000044,1903,1963.0,-0.429,0.372,-20.82423,0.795,91,11,,-0.64,0.313
88,Senate,10825,54,0,TN,100,2,5,"WALTERS, Herbert Sanford",W000110,1891,1973.0,-0.153,0.846,-97.13795,0.764,360,40,,-0.158,0.856
88,Senate,10414,49,0,TX,100,0,1,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-149.44938,0.706,429,77,,-0.412,0.63
88,Senate,10823,49,0,TX,200,0,1,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-131.82385,0.768,500,62,,0.543,0.08
88,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-133.94718,0.764,498,54,,0.464,-0.323
88,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-114.4412,0.779,458,59,,-0.473,0.246
88,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-167.46785,0.71,489,78,,0.144,-0.571
88,Senate,7637,6,0,VT,200,0,1,"PROUTY, Winston Lewis",P000552,1906,1971.0,0.17,-0.564,-118.51595,0.781,480,52,,0.196,-0.628
88,Senate,1365,40,0,VA,100,0,1,"BYRD, Harry Flood",B001208,1887,1966.0,0.188,0.564,-123.95925,0.759,450,52,,0.254,0.835
88,Senate,7958,40,0,VA,100,0,1,"ROBERTSON, Absalom Willis",R000317,1887,1971.0,0.078,0.754,-147.80464,0.739,488,67,,0.192,0.866
88,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-143.9155,0.749,499,76,,-0.228,-0.007
88,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-115.02168,0.787,481,51,,-0.325,0.238
88,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-162.35748,0.716,487,58,,-0.298,0.733
88,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-173.15766,0.709,504,79,,-0.403,0.209
88,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-397.54037,0.455,505,161,,-0.159,-0.073
88,Senate,10816,25,0,WI,100,0,1,"NELSON, Gaylord Anton",N000033,1916,2005.0,-0.567,0.198,-124.96618,0.778,499,62,,-0.598,-0.156
88,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-110.8599,0.792,475,49,,-0.381,0.222
88,Senate,10820,68,0,WY,200,0,1,"SIMPSON, Milward Lee",S000434,1897,1993.0,0.77,-0.562,-105.94152,0.801,477,45,,0.631,-0.298
