congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
90,Senate,4154,22,0,IN,100,0,1,"HARTKE, Rupert Vance",H000297,1919,2003.0,-0.42,0.238,-185.551,0.631,403,84,,-0.508,0.392
90,Senate,10800,22,0,IN,100,0,1,"BAYH, Birch Evans",B000254,1928,2019.0,-0.408,0.042,-162.79623,0.694,446,81,,-0.397,0.222
90,Senate,4382,31,0,IA,200,0,1,"HICKENLOOPER, Bourke Blakemore",H000559,1896,1971.0,0.372,-0.316,-126.62282,0.768,479,47,,0.372,-0.206
90,Senate,10812,31,0,IA,200,0,1,"MILLER, Jack Richard",M000730,1916,1994.0,0.326,-0.418,-187.58139,0.696,517,82,,0.362,-0.39
90,Senate,1510,32,0,KS,200,0,1,"CARLSON, Frank",C000154,1893,1987.0,0.232,-0.243,-137.12777,0.725,426,66,,0.252,-0.247
90,Senate,10817,32,0,KS,200,0,1,"PEARSON, James Blackwood",P000166,1920,2009.0,0.134,-0.47,-169.6391,0.717,510,73,,0.203,-0.477
90,Senate,2052,51,0,KY,200,0,1,"COOPER, John Sherman",C000758,1901,1991.0,0.07,-0.408,-254.73214,0.553,430,124,,0.148,-0.855
90,Senate,6745,51,0,KY,200,0,1,"MORTON, Thruston Ballard",M001022,1907,1982.0,0.2,-0.4,-142.50237,0.676,364,68,,0.238,-0.619
90,Senate,2901,45,0,LA,100,0,1,"ELLENDER, Allen Joseph",E000112,1890,1972.0,-0.089,0.996,-180.96282,0.693,494,81,,-0.14,0.99
90,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003.0,-0.18,0.873,-157.50806,0.713,465,74,,-0.245,0.878
90,Senate,6831,2,0,ME,100,0,1,"MUSKIE, Edmund Sixtus",M001121,1914,1996.0,-0.379,-0.052,-108.99582,0.766,409,53,,-0.304,-0.058
90,Senate,8666,2,0,ME,200,0,1,"SMITH, Margaret Chase",S000590,1897,1995.0,0.1,-0.378,-236.72263,0.634,519,125,,0.094,-0.27
90,Senate,1018,52,0,MD,100,0,1,"BREWSTER, Daniel Baugh",B000813,1923,2007.0,-0.251,-0.09,-171.92481,0.705,491,81,,-0.311,0.009
90,Senate,10824,52,0,MD,100,0,1,"TYDINGS, Joseph Davies",T000445,1928,2018.0,-0.36,-0.066,-124.28706,0.761,456,58,,-0.351,-0.132
90,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-94.50735,0.793,408,50,,-0.384,-0.497
90,Senate,11201,3,0,MA,200,0,1,"BROOKE, Edward William, III",B000871,1919,2015.0,-0.1,-0.995,-173.07051,0.712,510,79,,-0.026,-1.0
90,Senate,3824,23,0,MI,200,0,1,"GRIFFIN, Robert Paul",G000465,1923,2015.0,0.327,-0.68,-181.36937,0.669,451,92,,0.297,-0.939
90,Senate,4148,23,0,MI,100,0,1,"HART, Philip Aloysius",H000291,1912,1976.0,-0.475,-0.358,-125.8887,0.775,494,54,,-0.479,-0.364
90,Senate,6134,33,0,MN,100,0,1,"McCARTHY, Eugene Joseph",M000311,1916,2005.0,-0.433,0.035,-72.28563,0.721,221,30,,-0.472,0.147
90,Senate,10813,33,0,MN,100,0,1,"MONDALE, Walter Frederick",M000851,1928,2021.0,-0.439,-0.217,-92.13241,0.814,447,40,,-0.425,-0.377
90,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986.0,0.024,1.0,-84.59868,0.822,432,32,,0.074,0.997
90,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995.0,-0.056,0.998,-118.8551,0.787,496,55,,0.031,1.0
90,Senate,5756,34,0,MO,100,0,1,"LONG, Edward Vaughn",L000415,1908,1972.0,-0.311,0.072,-84.62491,0.756,303,41,,-0.402,0.176
90,Senate,9141,34,0,MO,100,0,1,"SYMINGTON, William Stuart (Stuart)",S001136,1901,1988.0,-0.319,0.254,-183.21779,0.673,462,85,,-0.234,0.186
90,Senate,5967,64,0,MT,100,0,1,"MANSFIELD, Michael Joseph (Mike)",M000113,1903,2001.0,-0.439,0.43,-234.24254,0.613,479,110,,-0.391,0.497
90,Senate,6442,64,0,MT,100,0,1,"METCALF, Lee Warren",M000671,1911,1978.0,-0.483,0.379,-151.47193,0.71,442,72,,-0.504,0.25
90,Senate,2267,35,0,NE,200,0,1,"CURTIS, Carl Thomas",C001006,1905,2000.0,0.492,-0.004,-92.82223,0.836,517,41,,0.509,-0.016
90,Senate,4660,35,0,NE,200,0,1,"HRUSKA, Roman Lee",H000875,1904,1999.0,0.446,-0.063,-99.88511,0.814,484,43,,0.414,0.022
90,Senate,688,65,0,NV,100,0,1,"BIBLE, Alan Harvey",B000436,1909,1988.0,-0.2,0.528,-149.86154,0.714,444,70,,-0.221,0.572
90,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002.0,-0.211,0.495,-190.67375,0.681,497,91,,-0.233,0.474
90,Senate,2087,4,0,NH,200,0,1,"COTTON, Norris H.",C000802,1900,1989.0,0.395,-0.318,-192.87487,0.655,456,100,,0.372,-0.366
90,Senate,10810,4,0,NH,100,0,1,"McINTYRE, Thomas James",M000486,1915,1992.0,-0.279,0.068,-160.21003,0.703,455,72,,-0.322,0.121
90,Senate,1569,12,0,NJ,200,0,1,"CASE, Clifford Philip",C000220,1904,1982.0,-0.108,-0.994,-122.33873,0.78,493,53,,-0.15,-0.989
90,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001.0,-0.344,-0.381,-151.07711,0.737,496,69,,-0.423,-0.22
90,Senate,165,66,0,NM,100,0,1,"ANDERSON, Clinton Presba",A000186,1895,1975.0,-0.201,0.213,-160.69872,0.703,456,67,,-0.203,0.265
90,Senate,6611,66,0,NM,100,0,1,"MONTOYA, Joseph Manuel",M000876,1915,1978.0,-0.269,0.288,-129.31813,0.735,420,56,,-0.301,0.313
90,Senate,3670,13,0,NY,200,0,2,"GOODELL, Charles Ellsworth",G000282,1926,1987.0,0.253,-0.967,,,,,,-0.034,-0.999
90,Senate,4898,13,0,NY,200,0,1,"JAVITS, Jacob Koppel",J000064,1904,1986.0,-0.124,-0.992,-98.55556,0.81,469,38,,-0.15,-0.989
90,Senate,10809,13,0,NY,100,0,1,"KENNEDY, Robert Francis",K000114,1925,1968.0,-0.472,-0.419,-82.7044,0.796,362,34,,-0.44,-0.449
90,Senate,2987,47,0,NC,100,0,1,"ERVIN, Samuel James, Jr.",E000211,1896,1985.0,-0.041,0.999,-108.1516,0.8,485,44,,0.002,0.985
90,Senate,5073,47,0,NC,100,0,1,"JORDAN, Benjamin Everett",J000267,1896,1974.0,-0.093,0.985,-106.46591,0.783,435,47,,-0.078,0.851
90,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992.0,-0.371,0.42,-186.5979,0.681,486,97,,-0.473,0.468
90,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983.0,0.172,0.187,-159.47869,0.722,490,75,,0.143,0.228
90,Senate,5500,24,0,OH,100,0,1,"LAUSCHE, Frank John",L000122,1895,1990.0,0.213,-0.281,-210.69927,0.622,443,109,,0.29,-0.397
90,Senate,10454,24,0,OH,100,0,1,"YOUNG, Stephen Marvin",Y000053,1889,1984.0,-0.351,-0.114,-265.18546,0.567,468,119,,-0.61,0.296
90,Senate,6597,53,0,OK,100,0,1,"MONRONEY, Almer Stillwell Mike",M000859,1902,1980.0,-0.264,0.36,-157.41422,0.705,451,75,,-0.202,0.263
90,Senate,10805,53,0,OK,100,0,1,"HARRIS, Fred Roy",H000237,1930,,-0.4,0.162,-130.9476,0.741,437,61,,-0.322,0.071
90,Senate,6738,72,0,OR,100,0,1,"MORSE, Wayne Lyman",M001014,1900,1974.0,-0.851,0.525,-193.65499,0.678,499,94,,-0.832,0.479
90,Senate,11203,72,0,OR,200,0,1,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-257.9786,0.58,473,130,,0.146,-0.979
90,Senate,1776,14,0,PA,100,0,1,"CLARK, Joseph Sill",C000444,1901,1990.0,-0.576,-0.332,-138.89601,0.746,474,67,,-0.508,-0.35
90,Senate,8301,14,0,PA,200,0,1,"SCOTT, Hugh Doggett, Jr.",S000174,1900,1994.0,0.162,-0.823,-172.72633,0.712,509,76,,0.111,-0.78
90,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-174.83426,0.71,511,73,,-0.21,-0.234
90,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-146.61919,0.735,477,67,,-0.333,-0.252
90,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-130.26746,0.776,514,62,,0.617,0.31
90,Senate,11204,48,0,SC,100,0,2,"HOLLINGS, Ernest Frederick",H000725,1922,2019.0,-0.293,0.925,-193.38355,0.664,472,88,,-0.116,0.893
90,Senate,6256,37,0,SD,100,0,1,"McGOVERN, George Stanley",M000452,1922,2012.0,-0.573,0.223,-165.8261,0.664,405,72,,-0.505,0.386
90,Senate,6796,37,0,SD,200,0,1,"MUNDT, Karl Earl",M001078,1900,1974.0,0.275,-0.018,-141.94168,0.746,485,61,,0.291,-0.069
90,Senate,3704,54,0,TN,100,0,1,"GORE, Albert Arnold",G000320,1907,1998.0,-0.328,0.551,-182.83073,0.633,400,84,,-0.346,0.444
90,Senate,11200,54,0,TN,200,0,1,"BAKER, Howard Henry, Jr.",B000063,1925,2014.0,0.283,-0.445,-149.84218,0.724,463,66,,0.298,-0.475
90,Senate,10414,49,0,TX,100,0,1,"YARBOROUGH, Ralph Webster",Y000006,1903,1996.0,-0.416,0.51,-143.75202,0.711,421,63,,-0.459,0.381
90,Senate,10823,49,0,TX,200,0,1,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-143.75645,0.756,515,64,,0.421,-0.061
90,Senate,645,67,0,UT,200,0,1,"BENNETT, Wallace Foster",B000384,1898,1993.0,0.447,-0.334,-155.4705,0.737,509,65,,0.345,-0.133
90,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-164.6874,0.703,468,79,,-0.409,0.138
90,Senate,52,6,0,VT,200,0,1,"AIKEN, George David",A000062,1892,1984.0,0.062,-0.435,-198.86941,0.646,455,106,,0.082,-0.498
90,Senate,7637,6,0,VT,200,0,1,"PROUTY, Winston Lewis",P000552,1906,1971.0,0.17,-0.564,-182.88696,0.668,453,94,,0.177,-0.632
90,Senate,10802,40,0,VA,100,0,2,"BYRD, Harry Flood, Jr.",B001209,1914,2013.0,0.092,0.968,-184.37693,0.692,501,89,,0.072,0.665
90,Senate,11206,40,0,VA,100,0,1,"SPONG, William Belser, Jr.",S000739,1920,1997.0,-0.186,0.572,-212.17383,0.656,504,112,,-0.131,0.416
90,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-153.40791,0.741,512,62,,-0.285,0.012
90,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-145.70612,0.731,464,66,,-0.323,0.212
90,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-190.43699,0.689,512,82,,-0.285,0.821
90,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-173.72798,0.716,519,65,,-0.316,0.291
90,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-307.02954,0.553,519,142,,-0.541,0.408
90,Senate,10816,25,0,WI,100,0,1,"NELSON, Gaylord Anton",N000033,1916,2005.0,-0.567,0.198,-146.05962,0.727,458,61,,-0.618,0.217
90,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-149.98227,0.72,456,55,,-0.379,0.195
90,Senate,11202,68,0,WY,200,0,1,"HANSEN, Clifford Peter",H000170,1912,2009.0,0.489,-0.036,-97.96944,0.811,468,48,,0.513,-0.223
