congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,Senate,20707,1,0,CT,100,0,1,"MURPHY, Christopher",M001169,1973,,-0.271,-0.196,-49.93625,0.8874,418,14,,-0.376,-0.15
114,Senate,41101,1,0,CT,100,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.436,-0.167,-48.63877,0.89015,418,17,,-0.337,-0.162
114,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.177,-0.223,-90.68361,0.80114,409,38,,-0.187,-0.192
114,Senate,40916,11,0,DE,100,0,1,"COONS, Christopher A.",C001088,1963,,-0.23,-0.212,-49.41742,0.8846,403,21,,-0.293,-0.442
114,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-95.8616,0.78403,394,40,,-0.299,0.102
114,Senate,41102,43,0,FL,200,0,1,"RUBIO, Marco",R000595,1971,,0.606,-0.209,-83.65193,0.75525,298,32,,0.617,-0.209
114,Senate,29909,44,0,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,2021.0,0.402,-0.011,-75.40421,0.83494,418,27,,0.416,0.071
114,Senate,41501,44,0,GA,200,0,1,"PERDUE, David Alfred, Jr.",P000612,1949,,0.562,-0.075,-103.02843,0.78016,415,46,,0.68,-0.379
114,Senate,20713,82,0,HI,100,0,1,"HIRONO, Mazie",H001042,1947,,-0.512,-0.087,-37.05035,0.91537,419,11,,-0.453,-0.308
114,Senate,41112,82,0,HI,100,0,1,"SCHATZ, Brian Emanuel",S001194,1972,,-0.445,-0.102,-43.44632,0.90106,417,18,,-0.424,-0.098
114,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.498,0.277,-79.79212,0.82393,412,39,,0.57,0.715
114,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.553,0.409,-67.0701,0.85208,419,32,,0.589,0.709
114,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.305,-39.42428,0.90853,411,17,,-0.416,-0.306
114,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-139.86855,0.706,402,65,,0.268,-0.606
114,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-111.40278,0.763,411,44,,0.537,-0.275
114,Senate,20717,22,0,IN,100,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-114.03275,0.76024,416,46,,-0.11,0.41
114,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.353,-0.056,-108.29051,0.77272,420,46,,0.461,0.058
114,Senate,41502,31,0,IA,200,0,1,"ERNST, Joni",E000295,1970,,0.553,-0.097,-65.57579,0.85545,420,23,,0.505,0.042
114,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-69.93766,0.84457,414,30,,0.434,0.253
114,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.418,0.229,-105.98615,0.77172,409,52,,0.452,0.548
114,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.01,-155.97586,0.68979,420,62,,0.355,0.001
114,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.881,-0.473,-220.33186,0.57726,401,98,,0.83,-0.558
114,Senate,20919,45,0,LA,200,0,1,"CASSIDY, Bill",C001075,1957,,0.466,-0.06,-79.69211,0.82566,416,34,,0.434,0.125
114,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-65.55047,0.838,370,32,,0.479,0.494
114,Senate,41300,2,0,ME,328,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.16,-0.211,-99.71575,0.78549,413,57,,-0.164,-0.221
114,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.115,-0.535,-151.08075,0.69787,420,85,,0.157,-0.374
114,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-40.75285,0.903,399,20,,-0.427,0.135
114,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.319,-0.224,-47.8819,0.89225,420,17,,-0.366,-0.43
114,Senate,14435,3,0,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.514,-0.459,-49.89271,0.88646,414,23,,-0.635,-0.544
114,Senate,41301,3,0,MA,100,0,1,"WARREN, Elizabeth",W000817,1949,,-0.758,-0.313,-38.93872,0.91146,420,14,,-0.702,-0.461
114,Senate,20923,23,0,MI,100,0,1,"PETERS, Gary C.",P000595,1958,,-0.246,-0.185,-47.6623,0.8915,415,16,,-0.319,-0.088
114,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.013,-47.60195,0.89163,415,22,,-0.309,-0.098
114,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.285,-0.367,-61.82945,0.86127,414,27,,-0.258,-0.026
114,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-43.07774,0.89957,407,22,,-0.497,-0.036
114,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-73.8516,0.83734,416,24,,0.329,0.102
114,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.358,-61.76459,0.86172,415,21,,0.406,0.184
114,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.404,0.218,-87.62964,0.80672,408,33,,0.364,0.701
114,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-93.99411,0.79242,404,35,,-0.127,-0.113
114,Senate,21338,64,0,MT,200,0,1,"DAINES, Steve",D000618,1962,,0.572,-0.063,-100.76061,0.7867,420,43,,0.567,0.016
114,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.215,0.145,-105.34009,0.77817,420,42,,-0.197,0.067
114,Senate,41302,35,0,NE,200,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.455,0.272,-65.50934,0.85558,420,20,,0.489,0.265
114,Senate,41503,35,0,NE,200,0,1,"SASSE, Benjamin Eric",S001197,1972,,0.678,-0.235,-109.05889,0.77035,418,56,,0.827,-0.38
114,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,2021.0,-0.276,0.258,-68.81173,0.828,364,35,,-0.502,-0.121
114,Senate,20730,65,0,NV,200,0,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-176.93934,0.64812,408,83,,0.546,-0.731
114,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.237,-0.142,-49.81177,0.88816,420,17,,-0.266,-0.254
114,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-126.06028,0.739,416,57,,0.276,-0.512
114,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.367,-0.122,-73.59229,0.8375,415,30,,-0.36,-0.346
114,Senate,41308,12,0,NJ,100,0,1,"BOOKER, Cory Anthony",B001288,1969,,-0.587,-0.267,-39.92543,0.90849,416,17,,-0.516,-0.43
114,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.33,-0.02,-48.01077,0.89149,418,21,,-0.321,-0.087
114,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-48.39639,0.89067,418,22,,-0.395,-0.099
114,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.357,-0.416,-43.62592,0.90112,419,15,,-0.369,-0.489
114,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.471,-0.425,-46.41305,0.89514,419,19,,-0.544,-0.291
114,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.436,-0.063,-90.67767,0.80457,417,39,,0.381,0.067
114,Senate,41504,47,0,NC,200,0,1,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.404,-0.055,-78.12358,0.82953,418,35,,0.443,-0.064
114,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.374,0.407,-65.98308,0.85365,417,27,,0.375,0.297
114,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-109.15039,0.77066,419,42,,-0.119,0.448
114,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.372,-0.208,-137.61124,0.71835,416,64,,0.325,-0.163
114,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.428,-0.11,-41.10087,0.90439,409,20,,-0.589,-0.07
114,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.555,0.047,-61.43061,0.86085,410,27,,0.521,0.253
114,Senate,21166,53,0,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.604,0.164,-107.68448,0.77337,419,49,,0.624,-0.036
114,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.478,-68.25526,0.84834,415,33,,-0.39,-0.878
114,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.443,-0.734,-44.8923,0.8977,416,20,,-0.607,-0.729
114,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.359,-81.40818,0.81585,400,36,,0.596,-0.311
114,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.314,0.183,-81.5221,0.82165,415,31,,-0.295,0.3
114,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.173,-39.93477,0.9093,420,14,,-0.437,-0.129
114,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.083,-46.2703,0.89545,419,23,,-0.42,0.023
114,Senate,21173,48,0,SC,200,0,1,"SCOTT, Tim",S001184,1965,,0.628,0.008,-76.09946,0.83097,411,35,,0.634,0.028
114,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.38,-0.241,-78.31878,0.7835,321,37,,0.321,-0.208
114,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.425,0.177,-70.19875,0.84574,419,33,,0.429,0.079
114,Senate,41505,37,0,SD,200,0,1,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.37,0.05,-66.73056,0.85179,416,18,,0.386,0.004
114,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-104.98874,0.77505,412,40,,0.307,-0.185
114,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-121.13923,0.74419,410,50,,0.513,-0.483
114,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.476,-0.068,-67.84918,0.8485,413,31,,0.463,-0.073
114,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.823,-0.255,-111.77158,0.69235,304,50,,0.876,-0.483
114,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-77.95758,0.82911,416,28,,0.381,-0.041
114,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.883,-0.469,-146.95454,0.68472,388,71,,0.919,-0.395
114,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-47.83985,0.89087,414,23,,-0.525,-0.142
114,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.535,-0.397,-67.49349,0.80713,315,27,,-0.861,-0.508
114,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.204,-0.042,-75.62088,0.82209,386,40,,-0.17,-0.125
114,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.245,-0.057,-71.50386,0.83996,410,36,,-0.208,-0.214
114,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.305,-0.414,-45.61414,0.89708,420,23,,-0.287,-0.61
114,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.352,-0.307,-47.78353,0.89099,414,27,,-0.295,-0.552
114,Senate,20146,56,0,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.273,0.092,-83.59218,0.81875,418,32,,0.308,0.126
114,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.058,0.421,-164.43546,0.67156,413,70,,-0.085,0.634
114,Senate,29940,25,0,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.493,-0.136,-47.0818,0.89396,420,25,,-0.461,-0.032
114,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.615,-0.197,-88.28222,0.8067,411,37,,0.487,-0.256
114,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.539,0.228,-76.00141,0.83411,419,27,,0.477,0.198
114,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,2021.0,0.545,0.199,-88.72235,0.80239,403,36,,0.5,0.117
